accession	phylum	checkm2_completeness	checkm2_contamination
GB_GCA_944326815.1	Bacteroidota	83.22	0.03
GB_GCA_943913135.1	Pseudomonadota	100.0	0.01
RS_GCF_017643905.1	Pseudomonadota	95.04	0.8
GB_GCA_024278755.1	Calditrichota	95.78	1.14
GB_GCA_029262235.1	Orphanbacterota	95.54	0.16
GB_GCA_023666805.1	Bacillota	96.06	1.07
GB_GCA_031266055.1	Desulfobacterota_I	91.19	0.33
GB_GCA_947500055.1	Pseudomonadota	100.0	0.07
GB_GCA_003141815.1	Actinomycetota	89.87	5.01
GB_GCA_021604665.1	Pseudomonadota	98.21	0.0
GB_GCA_018000995.1	Bacteroidota	98.81	0.87
GB_GCA_002928965.1	Pseudomonadota	99.99	0.89
GB_GCA_947491985.1	Bacteroidota	93.84	1.01
GB_GCA_031283745.1	Elusimicrobiota	83.97	0.7
RS_GCF_000008205.1	Bacillota	99.79	0.1
RS_GCF_014202115.1	Bacillota	98.81	0.39
GB_GCA_030429105.1	Pseudomonadota	99.48	0.14
GB_GCA_945861565.1	Verrucomicrobiota	93.3	2.61
GB_GCA_018366035.1	Bacillota	99.45	0.0
GB_GCA_017509785.1	Bacillota	94.08	0.24
GB_GCA_903928115.1	Planctomycetota	87.83	4.98
GB_GCA_937139565.1	Nitrospirota	99.97	0.0
GB_GCA_021372535.1	Latescibacterota	95.9	0.0
GB_GCA_027028245.1	Desulfobacterota	96.16	2.64
GB_GCA_025361425.1	Acidobacteriota	95.39	3.0
GB_GCA_029933005.1	Desulfobacterota	96.5	2.08
RS_GCF_022919575.1	Bacillota	100.0	0.71
GB_GCA_031372345.1	Planctomycetota	100.0	2.13
GB_GCA_023476565.1	Nitrospirota	96.02	2.1
GB_GCA_017448845.1	Bacillota	84.88	4.21
RS_GCF_000420305.1	Pseudomonadota	99.99	0.18
RS_GCF_002174455.2	Bacillota	99.99	0.54
RS_GCF_000599605.1	Bacteroidota	99.92	0.07
RS_GCF_029846175.1	Actinomycetota	98.92	1.72
RS_GCF_007559435.1	Pseudomonadota	99.33	0.0
RS_GCF_000423505.1	Actinomycetota	100.0	0.37
RS_GCF_018129965.1	Pseudomonadota	100.0	0.19
RS_GCF_000613445.1	Bacteroidota	92.27	1.07
RS_GCF_013184495.1	Bacillota	99.79	0.72
GB_GCA_947588835.1	Bacteroidota	97.76	0.32
GB_GCA_039714595.1	Desulfobacterota	97.58	0.09
GB_GCA_037387345.1	Gemmatimonadota	92.62	4.66
GB_GCA_949293245.1	Bacillota	100.0	0.27
GB_GCA_013822735.1	Planctomycetota	99.06	0.43
GB_GCA_029936965.1	Marinisomatota	96.65	0.07
RS_GCF_021740465.1	Bacteroidota_A	99.78	0.07
GB_GCA_016286365.1	Spirochaetota	99.07	0.02
GB_GCA_035301265.1	Bacillota	83.01	0.04
GB_GCA_016649895.1	Actinomycetota	94.05	0.84
GB_GCA_910585785.1	Bacillota	97.09	1.58
GB_GCA_036782635.1	Cyanobacteriota	96.83	1.56
GB_GCA_029202545.1	Bacteroidota	100.0	0.34
RS_GCF_028369295.1	Actinomycetota	100.0	0.0
GB_GCA_036307825.1	Spirochaetota	94.61	1.25
RS_GCF_900182985.1	Pseudomonadota	100.0	0.17
RS_GCF_039939215.1	Pseudomonadota	99.99	0.06
GB_GCA_030667985.1	Krumholzibacteriota	93.5	0.36
GB_GCA_007135335.1	Bacteroidota_A	97.8	1.52
GB_GCA_035363155.1	Cloacimonadota	99.93	0.74
GB_GCA_012837895.1	Bacillota	96.0	1.45
GB_GCA_014874485.1	Chloroflexota	95.51	3.03
GB_GCA_039024915.1	Pseudomonadota	97.63	0.09
GB_GCA_029262795.1	Bipolaricaulota	91.94	4.37
GB_GCA_041689735.1	Bacteroidota	85.42	1.41
GB_GCA_035519535.1	Acidobacteriota	100.0	3.0
GB_GCA_030262855.1	Desulfobacterota	99.97	1.76
RS_GCF_030812995.1	Bacillota	100.0	2.06
RS_GCF_003522965.1	Bacillota	100.0	0.13
GB_GCA_017795005.1	Bacteroidota_A	99.52	0.27
RS_GCF_030687295.1	Pseudomonadota	99.82	0.25
RS_GCF_018417535.1	Pseudomonadota	100.0	0.46
RS_GCF_009872365.1	Actinomycetota	100.0	6.73
RS_GCF_002014985.1	Pseudomonadota	99.99	0.03
RS_GCF_001514305.1	Actinomycetota	100.0	0.88
RS_GCF_028561755.1	Bacteroidota	99.01	0.03
GB_GCA_030146615.1	Actinomycetota	89.84	4.91
GB_GCA_937929935.1	Bacteroidota	85.37	0.33
GB_GCA_938039145.1	Spirochaetota	90.52	0.99
GB_GCA_035506195.1	Omnitrophota	96.42	1.01
RS_GCF_015752285.1	Actinomycetota	100.0	0.0
GB_GCA_036374835.1	Actinomycetota	100.0	3.26
GB_GCA_041740935.1	Desulfobacterota	96.71	0.35
RS_GCF_003026475.1	Pseudomonadota	100.0	0.2
RS_GCF_021531075.1	Bacteroidota	99.77	0.0
RS_GCF_009831655.1	Pseudomonadota	100.0	0.83
GB_GCA_034432935.1	Chloroflexota	94.43	3.43
GB_GCA_003265685.1	Pseudomonadota	99.33	2.81
GB_GCA_905235505.1	Bacteroidota	91.65	0.12
GB_GCA_905188025.1	Bacillota	71.88	2.01
GB_GCA_934371915.1	Bacillota	88.24	1.35
GB_GCA_028875855.1	Pseudomonadota	99.97	1.1
GB_GCA_017534965.1	Elusimicrobiota	96.5	0.25
GB_GCA_019636275.1	Planctomycetota	90.27	4.4
GB_GCA_018268195.1	Bacteroidota	99.98	1.57
GB_GCA_934320645.1	Bacillota	92.43	0.33
GB_GCA_943325105.2	Pseudomonadota	96.39	0.0
GB_GCA_013694845.1	Acidobacteriota	94.67	2.58
GB_GCA_039794325.1	Nitrospirota	92.09	3.82
GB_GCA_031365785.1	Bacteroidota	91.69	3.09
RS_GCF_003346815.1	Campylobacterota	99.98	0.62
RS_GCF_040801785.1	Pseudomonadota	99.99	0.0
RS_GCF_000340795.1	Pseudomonadota	99.94	0.0
GB_GCA_029547185.1	Desulfobacterota	96.03	5.31
GB_GCA_026387775.1	Methylomirabilota	100.0	6.18
GB_GCA_017898095.1	Bacillota	100.0	0.12
GB_GCA_937911505.1	Bacteroidota	93.14	0.02
RS_GCF_031296635.1	Actinomycetota	100.0	0.05
RS_GCF_001605885.1	Pseudomonadota	99.99	0.48
RS_GCF_002109495.1	Pseudomonadota	99.81	0.56
RS_GCF_020169335.1	Pseudomonadota	92.71	0.19
GB_GCA_035556715.1	Acidobacteriota	92.11	4.11
GB_GCA_030584085.1	Bacteroidota_A	99.35	0.08
RS_GCF_023156285.1	Pseudomonadota	100.0	0.01
GB_GCA_900549575.1	Actinomycetota	93.12	0.43
RS_GCF_036046055.1	Actinomycetota	100.0	0.8
RS_GCF_039541575.1	Actinomycetota	99.3	0.1
GB_GCA_037444845.1	Acidobacteriota	94.28	2.05
GB_GCA_934435195.1	Bacillota	99.97	0.16
GB_GCA_022796875.1	Bacillota	91.54	0.19
GB_GCA_002708265.1	Pseudomonadota	95.76	0.0
GB_GCA_030529365.1	Pseudomonadota	96.57	0.07
GB_GCA_002790195.1	Bacteroidota	99.49	0.22
RS_GCF_028290025.1	Pseudomonadota	89.77	0.44
RS_GCF_000479335.1	Bacillota	99.99	0.07
GB_GCA_963668125.1	Bacteroidota	99.77	0.08
RS_GCF_001543105.1	Bacillota	99.97	0.7
RS_GCF_000186225.1	Bacteroidota	100.0	0.1
GB_GCA_031396725.1	Gemmatimonadota	94.18	2.69
RS_GCF_001304695.1	Pseudomonadota	99.99	0.01
RS_GCF_001512285.1	Actinomycetota	100.0	0.98
GB_GCA_023392035.1	Pseudomonadota	95.6	1.58
GB_GCA_035686075.1	Myxococcota	99.0	7.89
RS_GCF_000685095.1	Pseudomonadota	99.99	1.16
GB_GCA_905221305.1	Bacillota	100.0	0.01
RS_GCF_002749895.1	Pseudomonadota	99.98	2.43
RS_GCF_028737255.1	Actinomycetota	98.96	3.28
RS_GCF_032066555.1	Pseudomonadota	99.9	0.11
RS_GCF_000421345.1	Spirochaetota	99.65	0.49
RS_GCF_015707995.1	Actinomycetota	100.0	0.8
GB_GCA_937899835.1	Bacteroidota	98.01	0.51
GB_GCA_905214175.1	Actinomycetota	93.42	0.33
GB_GCA_021296135.1	Bacteroidota_A	99.82	0.18
GB_GCA_035575755.1	Pseudomonadota	87.19	1.38
GB_GCA_027056615.1	Campylobacterota	94.53	2.19
GB_GCA_902462065.1	Actinomycetota	99.14	0.28
GB_GCA_023512135.1	Acidobacteriota	97.38	1.56
GB_GCA_947572415.1	Bacillota	97.5	0.03
GB_GCA_016928235.1	Chloroflexota	91.88	4.46
GB_GCA_949293555.1	Bacillota	97.25	0.19
GB_GCA_902606115.1	Pseudomonadota	86.14	0.0
GB_GCA_022825195.1	Pseudomonadota	98.73	1.3
GB_GCA_963976915.1	Verrucomicrobiota	90.71	1.89
GB_GCA_000437515.1	Bacillota	93.63	0.24
GB_GCA_035642295.1	Pseudomonadota	92.76	2.33
GB_GCA_002689325.1	Pseudomonadota	88.81	0.05
GB_GCA_949298825.1	Campylobacterota	99.99	0.02
GB_GCA_036741575.1	Bacteroidota_A	93.28	1.55
RS_GCF_032098525.1	Bacteroidota	100.0	0.03
GB_GCA_963931515.1	Bacillota	90.03	1.8
GB_GCA_031388685.1	Planctomycetota	90.64	4.06
RS_GCF_900111595.1	Bacillota	99.99	1.61
RS_GCF_029144185.1	Bacillota	99.94	0.89
RS_GCF_000271305.1	Pseudomonadota	97.62	8.28
RS_GCF_000320365.1	Pseudomonadota	99.99	0.1
RS_GCF_013177735.1	Pseudomonadota	100.0	9.43
RS_GCF_019711495.1	Pseudomonadota	100.0	0.1
RS_GCF_001422645.1	Actinomycetota	100.0	0.13
RS_GCF_900115095.1	Actinomycetota	97.65	1.99
RS_GCF_013408555.1	Actinomycetota	100.0	0.3
RS_GCF_001619615.1	Actinomycetota	99.99	0.0
GB_GCA_014804655.1	Bacillota	98.93	5.6
GB_GCA_017649605.1	Spirochaetota	92.68	6.43
GB_GCA_937138495.1	Pseudomonadota	100.0	3.69
GB_GCA_013376995.1	Bacteroidota	96.66	0.36
GB_GCA_039804775.1	Actinomycetota	93.79	0.01
GB_GCA_011371355.1	Actinomycetota	95.27	0.07
GB_GCA_900315285.1	Bacillota	99.07	0.0
GB_GCA_024234615.1	Pseudomonadota	99.44	0.87
GB_GCA_009702045.1	Actinomycetota	99.45	0.29
GB_GCA_902466735.1	Actinomycetota	99.61	0.57
GB_GCA_002163085.1	Pseudomonadota	89.53	0.0
GB_GCA_947466965.1	Bacteroidota	95.57	2.43
GB_GCA_021771635.1	Bacillota	94.7	3.06
GB_GCA_023413015.1	Pseudomonadota	89.76	1.06
RS_GCF_003428875.1	Bacillota	99.31	0.09
GB_GCA_022779285.1	Bacillota	91.88	0.09
GB_GCA_019352875.1	Bacteroidota	99.18	0.76
RS_GCF_009193175.1	Actinomycetota	97.29	0.4
RS_GCF_016583835.1	Pseudomonadota	99.99	1.77
GB_GCA_030269125.1	Actinomycetota	100.0	0.72
GB_GCA_035689365.1	Pseudomonadota	99.68	0.1
GB_GCA_910584265.1	Bacillota	86.38	0.43
RS_GCF_041567615.1	Bacteroidota	93.27	0.82
GB_GCA_947628035.1	Verrucomicrobiota	99.96	0.0
GB_GCA_036261915.1	Pseudomonadota	92.57	0.01
GB_GCA_035761965.1	Bacteroidota	83.39	0.63
GB_GCA_021799615.1	Actinomycetota	88.53	0.13
GB_GCA_015661715.1	Pseudomonadota	95.73	0.16
GB_GCA_009377755.1	Pseudomonadota	95.31	1.1
RS_GCF_900119695.1	Actinomycetota	99.75	0.14
RS_GCF_030123065.1	Bacillota	100.0	7.16
GB_GCA_035534335.1	Actinomycetota	92.22	0.61
GB_GCA_034437755.1	Chloroflexota	95.47	0.58
RS_GCF_012844225.1	Actinomycetota	100.0	0.02
GB_GCA_015231595.1	Desulfobacterota	96.7	1.54
RS_GCF_021147825.1	Pseudomonadota	100.0	0.3
RS_GCF_030372765.1	Bacteroidota	100.0	0.95
RS_GCF_017916475.1	Actinomycetota	95.6	1.37
GB_GCA_002314875.1	Bacteroidota	87.64	0.29
RS_GCF_025823255.1	Actinomycetota	100.0	0.09
GB_GCA_019218315.1	Pseudomonadota	100.0	0.19
RS_GCF_029946505.1	Myxococcota	100.0	3.38
RS_GCF_019429485.1	Pseudomonadota	100.0	2.48
RS_GCF_900116805.1	Bacillota	99.87	1.39
GB_GCA_015058295.1	Bacillota	98.87	0.67
GB_GCA_029257465.1	Actinomycetota	83.73	0.73
GB_GCA_947259885.1	Pseudomonadota	97.27	1.35
GB_GCA_022766945.1	Bacillota	99.57	1.69
GB_GCA_013178375.1	Pseudomonadota	100.0	3.67
GB_GCA_038205935.1	Campylobacterota	100.0	1.84
GB_GCA_016178625.1	Bacteroidota_A	96.99	0.9
RS_GCF_035621135.1	Bacillota	98.9	0.94
RS_GCF_002909255.1	Bacteroidota	100.0	0.77
GB_GCA_035576365.1	Pseudomonadota	99.85	0.04
RS_GCF_029457495.1	Pseudomonadota	100.0	1.27
GB_GCA_029689965.1	Actinomycetota	65.51	3.29
GB_GCA_036871055.1	Pseudomonadota	100.0	0.1
RS_GCF_020144665.1	Cyanobacteriota	99.99	0.02
GB_GCA_039932095.1	Pseudomonadota	98.41	0.82
RS_GCF_002259405.1	Actinomycetota	100.0	0.13
RS_GCF_020532625.1	Actinomycetota	99.97	0.19
GB_GCA_019459285.1	Pseudomonadota	100.0	0.49
GB_GCA_963975575.1	Planctomycetota	92.77	0.7
GB_GCA_017551515.1	Bacteroidota	100.0	0.33
RS_GCF_036632915.2	Bacillota	97.98	0.84
RS_GCF_022695595.1	Actinomycetota	98.33	0.91
GB_GCA_041751195.1	Acidobacteriota	97.57	1.42
GB_GCA_028700975.1	Bacteroidota	85.74	0.03
RS_GCF_029478095.1	Bacillota	99.95	3.31
GB_GCA_041225335.1	Actinomycetota	92.59	0.06
GB_GCA_036012725.1	Pseudomonadota	90.38	0.23
RS_GCF_001418225.1	Pseudomonadota	99.99	0.0
RS_GCF_009906315.1	Actinomycetota	99.94	0.27
RS_GCF_004458765.1	Pseudomonadota	99.99	4.54
RS_GCF_002007115.1	Pseudomonadota	100.0	0.3
RS_GCF_902626525.1	Cyanobacteriota	96.76	0.12
GB_GCA_002281095.1	Pseudomonadota	97.7	0.05
GB_GCA_009782875.1	Bacillota	92.28	0.52
GB_GCA_033763535.1	Armatimonadota	96.9	2.27
GB_GCA_945787555.1	Pseudomonadota	99.64	0.98
GB_GCA_035648135.1	Bacteroidota	99.93	0.0
GB_GCA_021202495.1	Bacillota	96.53	1.68
GB_GCA_012838345.1	Bacillota	96.91	0.0
GB_GCA_963534475.1	Actinomycetota	98.63	0.23
GB_GCA_024275015.1	Desulfobacterota	93.28	0.64
GB_GCA_947501025.1	Pseudomonadota	99.42	0.07
GB_GCA_038320125.1	Pseudomonadota	97.52	4.0
GB_GCA_963667495.1	Desulfobacterota_B	96.67	1.63
RS_GCF_040395035.1	Bacteroidota	100.0	2.23
GB_GCA_024686035.1	Pseudomonadota	94.01	1.07
RS_GCF_900177515.1	Pseudomonadota	100.0	0.26
GB_GCA_900752975.1	Bacillota	96.8	0.19
GB_GCA_036396455.1	Bacteroidota	96.71	3.07
GB_GCA_031374665.1	Verrucomicrobiota	100.0	3.46
RS_GCF_016918735.1	Spirochaetota	99.98	0.44
RS_GCF_026626705.1	Myxococcota	100.0	3.61
RS_GCF_902712915.1	Pseudomonadota	99.95	1.84
RS_GCF_000375525.1	Actinomycetota	99.99	0.09
GB_GCA_036703255.1	Cyanobacteriota	97.01	0.07
GB_GCA_017412925.1	Bacillota	94.9	0.24
GB_GCA_938041725.1	Bacillota	88.75	3.47
GB_GCA_937975585.1	Pseudomonadota	95.42	1.48
GB_GCA_910588695.1	Bacillota	97.6	0.12
GB_GCA_958412345.1	Actinomycetota	99.88	0.49
GB_GCA_002293545.1	Bacillota	92.61	3.68
GB_GCA_007123715.1	Bacteroidota_A	98.09	0.42
GB_GCA_944382895.1	Bacillota	92.81	0.23
RS_GCF_905197185.1	Bacillota	92.19	2.5
GB_GCA_040756355.1	Pseudomonadota	89.85	0.03
GB_GCA_018650465.1	Pseudomonadota	98.9	0.75
GB_GCA_919903585.1	Nitrospirota	92.45	0.41
GB_GCA_905478195.1	Pseudomonadota	95.67	0.17
GB_GCA_947039485.1	Verrucomicrobiota	95.37	0.05
GB_GCA_040224245.1	Verrucomicrobiota	97.09	0.09
RS_GCF_004138125.1	Bacteroidota	99.97	0.05
RS_GCF_001307295.1	Pseudomonadota	100.0	3.17
GB_GCA_035473995.1	Actinomycetota	96.05	3.68
GB_GCA_035761505.1	Acidobacteriota	91.23	3.36
GB_GCA_031414675.1	Bacteroidota	98.48	4.15
RS_GCF_004364245.1	Actinomycetota	100.0	0.0
RS_GCF_003569745.1	Pseudomonadota	100.0	0.68
GB_GCA_040385465.1	Pseudomonadota	93.82	2.86
RS_GCF_904846315.1	Pseudomonadota	100.0	1.11
RS_GCF_039544415.1	Actinomycetota	99.19	0.91
RS_GCF_014698145.1	Cyanobacteriota	99.93	0.29
RS_GCF_026013545.1	Pseudomonadota	99.97	3.57
GB_GCA_038744685.1	Verrucomicrobiota	97.82	0.0
GB_GCA_034189605.1	Chloroflexota	94.69	7.48
GB_GCA_963557715.1	Actinomycetota	88.04	0.96
GB_GCA_947494325.1	Bacteroidota	99.39	0.33
RS_GCF_041686455.1	Bacteroidota_A	94.15	0.04
GB_GCA_944362695.1	Bacillota	83.3	1.48
GB_GCA_031427995.1	Myxococcota	96.57	2.45
RS_GCF_003991195.1	Bacteroidota	99.9	0.0
GB_GCA_031377675.1	Cyanobacteriota	97.55	2.61
RS_GCF_900129325.1	Pseudomonadota	100.0	0.18
RS_GCF_900104225.1	Bacillota	100.0	0.43
RS_GCF_009765785.1	Acidobacteriota	99.97	1.04
RS_GCF_026319325.1	Pseudomonadota	94.74	0.0
RS_GCF_900639875.1	Pseudomonadota	100.0	0.07
GB_GCA_035501615.1	Myxococcota	92.29	0.44
RS_GCF_024330105.1	Bacteroidota	99.97	0.52
GB_GCA_027315005.1	Actinomycetota	92.96	0.75
RS_GCF_032482015.1	Bacillota	99.88	0.05
GB_GCA_035538995.1	Pseudomonadota	89.24	6.33
GB_GCA_002381695.1	Bacillota	93.7	5.75
GB_GCA_023392635.1	Actinomycetota	100.0	5.52
GB_GCA_039815465.1	Pseudomonadota	92.26	0.07
RS_GCF_013215345.1	Pseudomonadota	95.54	2.23
GB_GCA_905234865.1	Cyanobacteriota	99.6	1.73
GB_GCA_017509985.1	Bacillota	97.69	0.07
GB_GCA_035937595.1	Actinomycetota	93.95	0.27
RS_GCF_002688585.1	Pseudomonadota	99.88	0.03
RS_GCF_000007985.2	Desulfobacterota	99.91	0.27
GB_GCA_035527535.1	Armatimonadota	95.75	1.56
RS_GCF_030851345.1	Bacteroidota	99.99	1.74
GB_GCA_036723055.1	Actinomycetota	96.53	0.17
RS_GCF_025211055.1	Bacillota	99.68	0.82
GB_GCA_036271335.1	Acidobacteriota	94.78	5.01
GB_GCA_009177215.1	Bacillota	90.68	1.49
GB_GCA_023251895.1	Actinomycetota	93.82	2.18
RS_GCF_004801935.1	Pseudomonadota	100.0	0.57
RS_GCF_003050925.1	Pseudomonadota	100.0	1.1
GB_GCA_031411395.1	Verrucomicrobiota	96.32	6.07
RS_GCF_001434705.1	Bacillota	99.87	0.06
RS_GCF_028198145.1	Actinomycetota	100.0	0.1
GB_GCA_000720375.1	Actinomycetota	100.0	3.29
RS_GCF_007991735.1	Actinomycetota	100.0	0.67
RS_GCF_003013395.1	Bacillota	99.99	2.93
GB_GCA_002257235.1	Pseudomonadota	99.66	0.14
GB_GCA_902782895.1	Bacillota	86.2	4.76
GB_GCA_910585735.1	Bacillota	92.97	1.69
GB_GCA_963926925.1	Bacillota	96.31	0.13
GB_GCA_030018005.1	Actinomycetota	99.42	0.02
GB_GCA_039033515.1	Pseudomonadota	95.89	1.72
GB_GCA_009781315.1	Elusimicrobiota	99.97	1.35
GB_GCA_937957985.1	Verrucomicrobiota	96.65	2.4
GB_GCA_025992895.1	Bacillota	99.68	1.04
GB_GCA_947631265.1	Bacillota	96.31	0.44
GB_GCA_013216015.1	Pseudomonadota	99.9	0.32
GB_GCA_019429405.1	Pseudomonadota	98.23	0.01
RS_GCF_001421965.1	Pseudomonadota	100.0	0.12
GB_GCA_947624345.1	Bacillota	84.64	0.75
GB_GCA_023392535.1	Bacillota	98.54	0.28
GB_GCA_035319265.1	Pseudomonadota	93.2	1.97
GB_GCA_035524575.1	Pseudomonadota	94.46	2.34
RS_GCF_012912105.1	Cyanobacteriota	99.53	1.28
RS_GCF_024753245.1	Pseudomonadota	100.0	0.3
RS_GCF_001466665.1	Chloroflexota	99.91	0.33
RS_GCF_013215705.1	Pseudomonadota	100.0	0.41
GB_GCA_040392805.1	Bacteroidota	93.04	0.52
GB_GCA_015490555.1	WOR-3	94.33	1.81
GB_GCA_016868295.1	Pseudomonadota	99.45	2.15
RS_GCF_035627055.1	Pseudomonadota	100.0	3.48
GB_GCA_029071325.1	Bacillota	99.9	0.87
GB_GCA_029268285.1	Pseudomonadota	91.94	1.29
GB_GCA_026392515.1	Actinomycetota	94.03	1.46
GB_GCA_037443605.1	Acidobacteriota	95.62	1.68
RS_GCF_031425575.1	Pseudomonadota	100.0	6.09
RS_GCF_027920545.1	Bacteroidota	99.89	0.17
RS_GCF_015680295.1	Pseudomonadota	100.0	0.47
RS_GCF_007859815.1	Planctomycetota	93.9	0.12
RS_GCF_004138165.1	Chloroflexota	100.0	1.3
GB_GCA_000433355.1	Bacteroidota	95.99	0.18
RS_GCF_002139935.1	Campylobacterota	99.99	0.0
RS_GCF_001544295.1	Bacillota	99.99	0.09
RS_GCF_008124715.1	Bacillota	98.91	0.44
RS_GCF_000308755.1	Actinomycetota	99.98	1.75
RS_GCF_001316435.1	Bacillota	98.62	0.07
GB_GCA_030776725.1	Actinomycetota	95.65	3.24
GB_GCA_903898675.1	Verrucomicrobiota	99.95	0.66
GB_GCA_943329665.2	Bacteroidota	99.99	0.33
GB_GCA_040754275.1	Pseudomonadota	98.62	0.03
GB_GCA_002328405.1	Pseudomonadota	97.36	0.0
GB_GCA_040881985.1	Pseudomonadota	98.38	0.0
GB_GCA_038521345.1	Pseudomonadota	92.74	0.0
GB_GCA_027081375.1	Aquificota	85.6	3.43
RS_GCF_000344805.1	Pseudomonadota	100.0	0.99
GB_GCA_963511305.1	Actinomycetota	99.78	1.41
GB_GCA_030246985.1	Pseudomonadota	100.0	0.88
RS_GCF_039544025.1	Actinomycetota	99.99	0.04
RS_GCF_035117725.1	Pseudomonadota	100.0	0.36
RS_GCF_001435835.1	Bacillota	100.0	0.16
RS_GCF_029815055.1	Pseudomonadota	99.13	0.32
RS_GCF_002154505.1	Actinomycetota	99.92	1.75
RS_GCF_003725335.1	Actinomycetota	95.29	0.24
RS_GCF_014843005.1	Pseudomonadota	99.99	0.42
RS_GCF_001894885.1	Actinomycetota	100.0	0.11
GB_GCA_035455185.1	Acidobacteriota	98.15	2.82
RS_GCF_002015035.1	Pseudomonadota	100.0	0.01
GB_GCA_017469745.1	Bacteroidota	98.49	0.69
GB_GCA_902768975.1	Actinomycetota	96.13	0.76
GB_GCA_024643325.1	Bacteroidota	89.71	4.58
GB_GCA_001509095.1	Synergistota	93.37	0.21
GB_GCA_036506475.1	Chloroflexota	90.36	6.07
GB_GCA_019306365.1	Desulfobacterota	90.53	2.45
GB_GCA_947573135.1	Bacteroidota	99.91	0.02
GB_GCA_020725105.1	Bacillota	96.8	1.66
GB_GCA_016744355.1	Pseudomonadota	93.85	0.57
GB_GCA_028692715.1	Bacteroidota	100.0	5.34
GB_GCA_012744275.1	Desulfobacterota	100.0	3.05
GB_GCA_002898015.1	Zhuqueibacterota	97.12	0.4
GB_GCA_016930775.1	Desulfobacterota	96.91	4.22
GB_GCA_016235045.1	Pseudomonadota	95.09	0.65
GB_GCA_037189665.1	Planctomycetota	93.8	1.36
GB_GCA_017560225.1	Bacillota	90.98	2.51
GB_GCA_900696575.1	Bacteroidota	100.0	0.02
RS_GCF_014199395.1	Pseudomonadota	99.99	0.36
RS_GCF_000278275.1	Pseudomonadota	99.99	0.14
RS_GCF_025660655.1	Bacillota	100.0	0.06
GB_GCA_038214685.1	Actinomycetota	92.4	3.83
RS_GCF_030229345.1	Actinomycetota	99.98	0.02
GB_GCA_004292955.1	Cyanobacteriota	99.93	0.05
RS_GCF_963515095.1	Bacillota	98.62	1.08
GB_GCA_903928365.1	Bacteroidota	92.68	4.63
GB_GCA_033852035.1	Desulfobacterota	96.88	4.62
GB_GCA_015056625.1	Bacillota	85.11	0.0
GB_GCA_002785585.1	Pseudomonadota	96.33	0.25
GB_GCA_024639905.1	Pseudomonadota	100.0	0.04
GB_GCA_029009155.1	Bacillota	92.51	0.03
RS_GCF_025311495.1	Bacillota	99.87	0.1
RS_GCF_013466605.1	Pseudomonadota	100.0	0.43
GB_GCA_024628785.1	Fusobacteriota	98.23	4.55
RS_GCF_040650855.1	Actinomycetota	100.0	0.05
RS_GCF_016909125.1	Bacillota	99.97	0.57
RS_GCF_021738805.1	Actinomycetota	99.99	1.75
GB_GCA_035462695.1	Actinomycetota	95.44	3.72
RS_GCF_010499265.1	Pseudomonadota	99.59	0.12
RS_GCF_016342785.1	Actinomycetota	99.59	0.16
GB_GCA_021443665.1	Bacteroidota	96.28	1.57
GB_GCA_023411815.1	Desulfobacterota_I	100.0	5.01
RS_GCF_024642405.1	Bacteroidota	89.32	1.91
GB_GCA_033238645.1	Pseudomonadota	99.99	0.0
GB_GCA_040768485.1	Bacteroidota	95.16	0.58
GB_GCA_903930535.1	Pseudomonadota	91.87	2.11
GB_GCA_031285765.1	Bacteroidota	89.58	1.83
GB_GCA_025800365.1	Pseudomonadota	99.54	2.17
GB_GCA_029261155.1	Nitrospirota	95.63	0.88
RS_GCF_037935975.1	Pseudomonadota	100.0	0.01
RS_GCF_024666565.1	Actinomycetota	93.49	2.03
RS_GCF_013201545.1	Pseudomonadota	100.0	0.1
RS_GCF_013388295.1	Pseudomonadota	99.99	0.23
GB_GCA_040375295.1	Planctomycetota	99.01	1.18
RS_GCF_000802965.1	Pseudomonadota	100.0	0.1
RS_GCF_000832125.1	Bacteroidota	99.73	0.38
RS_GCF_001425085.1	Actinomycetota	100.0	0.37
RS_GCF_022664435.1	Pseudomonadota	99.76	0.24
RS_GCF_018130615.1	Pseudomonadota	100.0	0.13
RS_GCF_000092825.1	Actinomycetota	99.99	0.03
RS_GCF_002286915.1	Actinomycetota	99.87	0.13
RS_GCF_003011125.1	Cyanobacteriota	98.59	0.86
GB_GCA_007130865.1	Spirochaetota	94.24	5.41
GB_GCA_028716365.1	Verrucomicrobiota	92.15	1.31
RS_GCF_938028825.1	Pseudomonadota	89.87	0.06
GB_GCA_012799135.1	Bacillota	95.93	6.7
GB_GCA_934675115.1	Bacillota	91.94	1.53
GB_GCA_944392935.1	Spirochaetota	93.95	1.32
GB_GCA_017437965.1	Bacillota	94.6	6.09
GB_GCA_017937195.1	Bacillota	92.11	0.0
GB_GCA_013824165.1	Pseudomonadota	99.26	0.39
GB_GCA_903921135.1	Pseudomonadota	97.18	5.21
GB_GCA_012927555.1	Actinomycetota	99.15	2.96
RS_GCF_020991125.1	Pseudomonadota	99.98	0.0
RS_GCF_000062885.1	Actinomycetota	100.0	0.24
GB_GCA_903858635.1	Pseudomonadota	96.26	3.57
RS_GCF_900660705.1	Bacillota	97.68	0.61
RS_GCF_022919135.1	Bacteroidota	100.0	0.98
RS_GCF_014200455.1	Pseudomonadota	99.36	0.71
RS_GCF_029633825.1	Pseudomonadota	100.0	1.52
